C:\COSMOS\Basic\outputs\logs\2023_04_02_20_05_33_tlm.bin

TARGET,PACKET,SAMPLE_1_3,SAMPLE_2_3,SAMPLE_3_3,SAMPLE_4_3,SAMPLE_5_3,SAMPLE_6_3,SAMPLE_7_3,SAMPLE_8_3,SAMPLE_9_3,SAMPLE_10_3,SAMPLE_11_3,SAMPLE_12_3,SAMPLE_13_3,SAMPLE_14_3,SAMPLE_15_3,SAMPLE_16_3,SAMPLE_17_3,SAMPLE_18_3,SAMPLE_19_3,SAMPLE_20_3
PILOT_TCP,ARIS,1.8546387582000001,1.9223145426000001,1.981933686,2.0471924781,2.102783301,2.1648194367,2.2276612365,2.2993653414,2.3573731566,2.4258546051,2.4669434742000003,2.5499268765000003,2.5773194559,2.6441895762,2.6941407504,2.7545655579,2.8238526705,2.8834718139,2.9422852932,3.013183734
PILOT_TCP,ARIS,3.0728028774,0.0016113282,0.06767578440000001,0.0870117228,0.1708007892,0.23605958130000002,0.2908447401,0.3496582194,0.4149170115,0.47775881130000003,0.5446289316,0.5937744417,0.6735351876,0.7283203464,0.7887451539,0.8274170307000001,0.8950928151,0.9442383252000001,1.0111084455000001,1.0755615735
PILOT_TCP,ARIS,1.1408203656,1.192382868,1.2600586524000001,1.3317627573,1.3817139315,1.4558350287000001,1.5162598362000002,1.5605713617,1.6153565205,1.659668046,1.7289551586,1.7708496918,1.8594727428,1.9207032144,1.9770997014,2.0399415012,2.1132569343000003,2.1704590854,2.2365235416,2.2687501056
PILOT_TCP,ARIS,2.312255967,2.3879883924,2.4484131999,2.5096436715,2.5805421123,2.6409669198,2.6973634068,2.7642335271,2.8206300141000002,2.8899171267,2.9382569727,2.9712892008000003,3.0462159621000002,3.1074464337000003,0.033837892200000004,0.1063476612,0.16113282,0.2908447401,0.3577148604,0.3843017757
PILOT_TCP,ARIS,0.48339846000000003,0.5430176034,0.5736328392,0.64453128,0.7049560875,0.7508789412,0.8274170307000001,0.8910644946,0.9482666457000001,1.023193407,1.0755615735,1.1408203656,1.20849615,1.2342774012,1.297119201,1.3599610008,1.4179688160000001,1.4679199902,1.5444580797,1.6161621846
PILOT_TCP,ARIS,1.6661133588,1.7345948073000002,1.7974366071,1.8473877813000001,1.9279541913,1.9384278246,2.0077149372000003,2.0834473626,2.1398438496,2.2018799853,2.2639161210000003,2.3323975695,2.3742921027,2.4508301922,2.5120606638000003,2.5716798072000002,2.6466065685,2.6675538351,2.7158936811000003,2.7908204424000003
PILOT_TCP,ARIS,2.8560792345,2.9132813856,2.9769288495,3.0502442826,3.1074464337000003,0.0475341819,0.0950683638,0.1732177815,0.2352539172,0.2545898556,0.31018067850000003,0.38752443210000004,0.44956056780000003,0.4906494369,0.5663818623,0.6082763955,0.7017334311,0.7613525745,0.8314453512000001,0.8910644946
PILOT_TCP,ARIS,0.9571289508,0.9804932097,1.0368896967,1.111816458,1.1480713425,1.2366943935,1.2681152934,1.3430420547,1.4203858083,1.4840332722,1.5476807361,1.6072998795,1.6693360152,1.7007569151000002,1.7716553559000001,1.8288575070000002,1.8788086812,1.9505127861,2.0133545859,2.0616944319
PILOT_TCP,ARIS,2.1366211932,2.1922120161,2.2655274492,2.3001710055,2.3887940565,2.4137696436000002,2.4806397639,2.545898556,2.6047120353,2.6715821556,2.7175050093,2.7867921219,2.860107555,2.916504042,2.9849854905,3.0429933057,0.0475341819,0.0749267613,0.1361572329,0.1949707122
PILOT_TCP,ARIS,0.2602295043,0.3238769682,0.3923584167,0.44956056780000003,0.5132080317000001,0.5760498315,0.6332519826,0.6614502261,0.717041049,0.8008301154,0.8338623435,0.9313476996000001,0.9692139123,1.0441406736,1.1102051298,1.1738525937,1.2334717371000001,1.2963135369,1.353515688,1.385742252
PILOT_TCP,ARIS,1.4493897159,1.5210938208,1.5855469488,1.6346924589,1.7007569151000002,1.7692383636,1.8280518429000001,1.8659180556000001,1.9593750912,2.0165772423,2.0415528294,2.0923096677,2.1712647495,2.2268555724,2.2840577235,2.3581788207,2.3968506975,2.4862794126,2.5450928919,2.6087403558
PILOT_TCP,ARIS,2.6756104761,2.7255616503,2.7916261065,2.8302979833,2.8907227908,2.9527589265,2.9946534597000003,3.0703858851,0.0120849615,0.0797607459,0.13535156880000002,0.1989990327,0.265869153,0.3327392733,0.4004150577,0.4181396679,0.47211916260000003,0.5406006111,0.6050537391,0.6711181953
PILOT_TCP,ARIS,0.7395996438,0.7863281616000001,0.8612549229,0.9192627381,0.974853561,1.0288330557,1.1053711452000001,1.1384033733,1.1883545475000001,1.2656983011,1.3333740855,1.3889649084,1.4510010441,1.5186768285,1.5855469488,1.635498123,1.6975342587,1.7611817226,1.8296631711,1.8626953992000002
PILOT_TCP,ARIS,1.917480558,1.9505127861,2.0496094704,2.1019776369,2.1801270546000002,2.2365235416,2.2913087004,2.3565674925,2.4218262846000003,2.4903077331,2.5442872278,2.5805421123,2.6200196532,2.7005860632000003,2.7521485656,2.8705811883,2.9455079496,3.005127093,3.0752198697,0.0
PILOT_TCP,ARIS,0.0821777382,0.1007080125,0.1740234456,0.23605958130000002,0.2908447401,0.3311279451,0.40524904230000003,0.47131349850000004,0.5293213137,0.6090820596000001,0.6558105774,0.7339599951,0.7968017949,0.8217773820000001,0.8813965254,0.950683638,1.0159424301,1.0747559094,1.1295410682,1.2052734936
PILOT_TCP,ARIS,1.272949278,1.3277344368000001,1.385742252,1.4429444031,1.5162598362000002,1.5460694079000001,1.6145508564,1.6733643357,1.732177815,1.7917969584,1.8594727428,1.8900879786,1.9883789988,2.0423584935,2.1124512702000002,2.1736817418,2.2204102596,2.2590821364,2.3259522567,2.3839600719000003
PILOT_TCP,ARIS,2.4202149564,2.5031983587,2.5813477764,2.6329102788000003,2.7110596965,2.7577882143,2.8262696628,2.8931397831,2.9455079496,2.9857911546,3.0413819775,3.0993897927000003,0.039477540900000004,0.096679692,0.1667724687,0.2312255967,0.3037353657,0.3593261886,0.4205566602,0.4809814677
PILOT_TCP,ARIS,0.5454345957,0.5623535418,0.6453369441,0.6993164388,0.7613525745,0.8290283589,0.8878418382000001,0.9394043406,1.0094971173,1.0844238786,1.1456543502,1.2044678295,1.2439453704,1.2922852164,1.3615723290000001,1.4155518237,1.4816162799,1.5460694079000001,1.6121338641,1.675781328
PILOT_TCP,ARIS,1.732177815,1.7934082866,1.8457764531,1.9247315349,1.9585694271,2.0149659141000003,2.0745850575,2.1398438496,2.199462993,2.2453858467,2.3332032336,2.3855714001,2.4500245281,2.5031983587,2.6256593019000003,2.6611085223,2.7223389939000002,2.779541145,2.852050914,2.9068360728
PILOT_TCP,ARIS,2.9519532624,3.0429933057,3.1050294414,0.0418945332,0.104736333,0.1748291097,0.2143066506,0.2610351684,0.3190429836,0.386718768,0.4471435755,0.5212646727,0.5671875264,0.6219726852,0.7025390952,0.7637695668000001,0.8217773820000001,0.88623051,0.9482666457000001,0.982910202
PILOT_TCP,ARIS,1.0546143069,1.1182617708,1.1778809142,1.2286377525,1.2979248651,1.3422363906,1.4203858083,1.4832276081,1.5372071028,1.6161621846,1.675781328,1.6959229305,1.7370117996,1.8304688352,1.893310635,1.9505127861,2.0165772423,2.0713624011,2.1285645522,2.2002686571
PILOT_TCP,ARIS,2.2550538159,2.3098389747,2.3597901489,2.4298829256,2.4798340998,2.5426758996000003,2.6095460199000002,2.6707764915000003,2.7352296195,2.7763184886000003,2.8593018909,2.9173097061,2.98095717,3.0478272903,3.0623292441000003,0.008056641,0.07734375360000001,0.128906256,0.1949707122,0.2690918094
PILOT_TCP,ARIS,0.32226564,0.378662127,0.443115255,0.5220703368,0.5824951443,0.6348633108,0.6719238594,0.7315430028000001,0.8080810923,0.8628662511,0.9281250432,0.982910202,1.0505859864,1.1021484888,1.1714356014,1.2318604089,1.281005919,1.3623779931,1.3865479161,1.45019538
PILOT_TCP,ARIS,1.5138428439,1.5734619873,1.6395264435,1.7047852356,1.7700440277,1.8272461788,1.8812256735000001,1.9440674733,2.0093262654,2.0778077139,2.1068116215,2.1688477572,2.2260499083000003,2.3533448361000002,2.4194092923,2.4774171075,2.5346192586000003,2.6022950430000003,2.6546632095000002,2.7255616503
PILOT_TCP,ARIS,2.7513429015,2.8319093115,2.8939454472,2.9447022855,3.0091554135000003,3.0583009236,0.013696289700000001,0.0813720741,0.1337402406,0.1683837969,0.2610351684,0.3190429836,0.3569091963,0.4060547064,0.491455101,0.555908229,0.604248075,0.6711181953,0.7259033541000001,0.7927734744
PILOT_TCP,ARIS,0.8523926178,0.9200684022000001,0.990966843,1.0304443839,1.0723389171,1.135986381,1.2060791577,1.2705322857,1.3349854137000001,1.3929932289,1.4373047544,1.4993408901,1.5847412847,1.6435547640000001,1.7023682433,1.7595703944,1.7837403174,1.8586670787000001,1.909423917,1.9779053655
PILOT_TCP,ARIS,2.0431641576,2.0963379882,2.17529307,2.2429688544,2.2921143645,2.3348145618,2.4129639795,2.4846680844,2.5128663279,2.5813477764,2.634521607,2.7038087196,2.7505372374,2.8061280603000003,2.8850831421,2.9438966214,3.0236573673000002,3.0832765107,0.019335938400000002,0.0636474639
PILOT_TCP,ARIS,0.1071533253,0.1627441482,0.2167236429,0.2940673965,0.3609375168,0.4237793166,0.48339846000000003,0.5414062752000001,0.6131103801,0.6735351876,0.7371826515000001,0.7686035514,0.8258057025000001,0.8975098074000001,0.9474609816,1.0022461404,1.0812012222,1.1408203656,1.2044678295,1.2520020114000001
PILOT_TCP,ARIS,1.3301514291,1.3921875648,1.4534180364,1.4751709671,1.5500977284000002,1.6072998795,1.6765869921,1.7337891432,1.7990479353,1.8602784069,1.925537199,1.9706543886,2.1100342779,2.1680420931,2.2026856494000002,2.2574708082,2.3275635849,2.392822377,2.4234376128,2.5152833202
PILOT_TCP,ARIS,2.5660401585,2.6337159429,2.6764161402,2.7650391912,2.8302979833,2.8899171267,2.8939454472,2.98095717,3.0405763134,3.1042237773,0.0507568383,0.1103759817,0.1667724687,0.2344482531,0.2860107555,0.3367675938,0.39396974490000003,0.47695314720000004,0.5180420163,0.5687988546
PILOT_TCP,ARIS,0.6469482723000001,0.6968994465,0.7621582386,0.8282226948,0.8950928151,0.9402100047,1.0103027814,1.0828125504000001,1.1400147015,1.1714356014,1.2399170499,1.297119201,1.3631836572,1.4219971365000001,1.4945069055,1.5388184310000002,1.6169678487,1.6693360152,1.7055908997,1.7942139507000001
PILOT_TCP,ARIS,1.8514161018000002,1.8844483299,1.9529297784000001,2.0157715782,2.0633057601,2.1406495137,2.2010743212,2.2639161210000003,2.3211182721,2.3992676898000003,2.4588868332000002,2.4943360536,2.5684571508,2.6087403558,2.6554688736000003,2.7344239554,2.7787354809,2.8552735704,2.9181153702000002,2.9761231854
PILOT_TCP,ARIS,1.1069824734,1.1754639219,1.2399170499,1.3043701779,1.3462647111000001,1.4236084647,1.4816162799,1.5452637438,1.5984375744000001,1.6459717563,1.6991455869,1.8256348506,1.8868653222,1.9601807553000001,2.01416025,2.0737793934,2.1366211932,2.2051026417,2.2502198313,2.2921143645
PILOT_TCP,ARIS,2.3509278438,2.4000733539,2.4774171075,2.5442872278,2.6159913327,2.6683594992,2.7279786426,2.7851807937,2.8504395858000002,2.9181153702000002,2.9801515059,3.0083497494,3.0719972133,0.0112792974,0.072509769,0.13535156880000002,0.2102783301,0.2586181761,0.32065431180000004,0.3971924013
PILOT_TCP,ARIS,0.4560058806,0.5188476804000001,0.555908229,0.6098877237,0.6670898748,0.7387939797,0.7766601924000001,0.8564209383,0.9192627381,0.982910202,1.0449463377000001,1.0981201683,1.1722412655,1.2318604089,1.2777832626,1.3398193983,1.3913819007000001,1.4526123723,1.5170655003,1.5799073001000001
PILOT_TCP,ARIS,1.635498123,1.6967285946000001,1.7587647303,1.8312744993,1.8804200094,1.9545411066,2.0133545859,2.0439698217,2.0923096677,2.1543458034,2.2333008852000003,2.2937256927000003,2.3541505002000003,2.4210206205,2.4822510921000003,2.5434815637,2.6127686763,2.6820557889,2.6893067658,2.7626221989
PILOT_TCP,ARIS,0.9216797304000001,0.9812988738,1.0223877429000001,1.0852295427,1.1448486861,1.1996338449000001,1.2624756447,1.3309570932,1.3889649084,1.4228028006,1.579101636,1.6226074974,1.7023682433,1.7313721509,1.7998535994,1.8586670787000001,1.909423917,1.9779053655,2.0351075166,2.1180909189
PILOT_TCP,ARIS,2.1664307649,2.231689557,2.2969483491,2.3517335079,2.4202149564,2.4516358563000002,2.5128663279,2.5660401585,2.6304932865,2.698974735,2.7513429015,2.8246583346,2.892334119,2.9463136137,3.0091554135000003,3.0703858851,0.013696289700000001,0.0410888691,0.0958740279,0.15791016360000001
PILOT_TCP,ARIS,0.209472666,0.3037353657,0.3649658373,0.4245849807,0.4785644754,0.531738306,0.5760498315,0.6654785466,0.7299316746,0.7637695668000001,0.8145264051000001,0.8805908613,0.9522949662,1.0207764147,1.0747559094,1.1432373579000001,1.2068848218000001,1.2600586524000001,1.3027588497,1.3962158853
PILOT_TCP,ARIS,1.4493897159,1.4840332722,1.5452637438,1.6008545667,1.6685303511,1.7192871894000001,1.7982422712000001,1.8602784069,1.9190918862000002,1.957763763,2.0568604473,2.0979493164000003,2.1350098650000002,2.1970460007,2.2663331133,2.3170899516,2.3936280411,2.4548585127,2.513671992,2.5813477764
PILOT_TCP,ARIS,0.692871126,0.7581299181000001,0.8338623435,0.8983154715,0.9482666457000001,1.0022461404,1.0836182145,1.1400147015,1.1698242732,1.3269287727,1.3688233059000001,1.4219971365000001,1.4880615927,1.5573487053000001,1.6177735128000001,1.6798096485,1.716064533,1.7926026225,1.8498047736,1.9005616119
PILOT_TCP,ARIS,1.9343995041000002,2.0238282192,2.0818360344,2.1342042009,2.2002686571,2.2590821364,2.3348145618,2.3960450334,2.4427735512,2.5128663279,2.5732911354,2.6119630122,2.6675538351,2.7166993452,2.7972657552,2.8584962268000003,2.9156983779,2.9785401777000002,3.0413819775,3.1090577619
PILOT_TCP,ARIS,0.0410888691,0.0902343792,0.1361572329,0.19094239170000002,0.2545898556,0.3327392733,0.38188478340000004,0.4519775601,0.47131349850000004,0.5704101828,0.6066650673,0.6944824542,0.7774658565,0.8048584359000001,0.8588379306,0.9297363714,0.9877441866000001,1.0264160634000001,1.095703176,1.1674072809
PILOT_TCP,ARIS,1.2302490807,1.3011475215000001,1.3494873675,1.426025457,1.4928955773,1.5323731182,1.5847412847,1.6395264435,1.7015625792,1.7644043790000001,1.8264405147,1.8868653222,1.9416504810000002,2.0214112269,2.0834473626,2.1398438496,2.2018799853,2.2655274492,2.2945313568,2.3573731566
PILOT_TCP,ARIS,2.4194092923,2.4790284357,2.5507325406,2.6039063712,2.6643311787,2.7239503221,2.7916261065,2.8560792345,2.9189210343000003,2.9874024828,3.0075440853,3.0728028774,0.019335938400000002,0.054785158800000004,0.1482421944,0.2086670019,0.2553955197,0.3254882964,0.3923584167,0.4447265832
PILOT_TCP,ARIS,0.5140136958,0.5389892829,0.6074707314,0.6727295235,0.7339599951,0.7951904667,0.8564209383,0.9192627381,0.9885498507,1.0457520018,1.1110107939,1.1698242732,1.2213867756,1.3011475215000001,1.4139404955000001,1.458252021,1.5154541721,1.5670166745,1.6379151153,1.6902832818
PILOT_TCP,ARIS,1.7644043790000001,1.8361084839000001,1.8941162991,1.9384278246,1.981933686,2.0165772423,2.1132569343000003,2.1728760777000002,2.2292725647,2.2977540132,2.352539172,2.4186036282,2.4814454280000002,2.5523438688,2.6143800045,2.6619141864,2.6796387966,2.7593995425,2.8262696628,2.8915284549
PILOT_TCP,ARIS,2.9511475983,3.0075440853,3.0719972133,0.0104736333,0.0717041049,0.14099121750000002,0.19980469680000001,0.2449218864,0.28762208370000003,0.36013185270000003,0.4221679884,0.4858154523,0.5373779547,0.6098877237,0.6670898748,0.7162353849,0.7863281616000001,0.8540039460000001,0.9192627381,0.9788818815
PILOT_TCP,ARIS,1.0103027814,1.0747559094,1.1190674349,1.1931885321,1.2681152934,1.3245117804,1.3929932289,1.4461670595,1.5267334695,1.5613770258000002,1.635498123,1.7047852356,1.7370117996,1.8022705917000001,1.8586670787000001,1.9198975503,1.9843506783,2.038330173,2.0979493164000003,2.1712647495
PILOT_TCP,ARIS,0.2956787247,0.36013185270000003,0.42700197300000003,0.4745361549,0.5220703368,0.5873291289,0.6719238594,0.7943848026,0.8306396871,0.8918701587,0.9522949662,1.0239990711,1.0779785658,1.1343750528,1.1827148988,1.264892637,1.329345765,1.3801026033000001,1.4002442058,1.4872559286
PILOT_TCP,ARIS,1.5420410874000001,1.6121338641,1.6701416793000001,1.7305664868000001,1.7837403174,1.8667237197,1.9239258708,1.9754883732000001,2.0496094704,2.1148682625,2.1495118188,2.2034913135000003,2.2647217851,2.3187012798,2.3871827283,2.4588868332000002,2.5160889843,2.5813477764,2.6385499275,2.6852784453000003
PILOT_TCP,ARIS,2.7674561835,2.8246583346,2.8512452499000003,2.9173097061,2.9720948649000003,3.0188233827,3.1122804183,0.0410888691,0.09990234840000001,0.16113282,0.23605958130000002,0.2843994273,0.3536865399,0.4165283397,0.44875490370000004,0.5172363522,0.5583252213000001,0.6421142877,0.7017334311,0.7436279643
PILOT_TCP,ARIS,0.8177490615,0.8805908613,0.9547119585,0.9949951635000001,1.0642822761,1.1110107939,1.1730469296000001,1.2254150961,1.3027588497,1.3623779931,1.4252197929000001,1.4928955773,1.5541260489,1.6081055436,1.675781328,1.7458741047000002,1.7998535994,1.8159668814,1.8771973530000001,1.9521241143
PILOT_TCP,ARIS,0.1087646535,0.1401855534,0.2030273532,0.265869153,0.32629396050000004,0.38833009620000003,0.515625024,0.5728271751,0.6324463185,0.6993164388,0.7597412463000001,0.8217773820000001,0.8386963281,0.9289307073,0.9659912559,1.0489746582000001,1.1077881375,1.1512939989,1.2278320884,1.297119201
PILOT_TCP,ARIS,2.5483155483,2.5974610584,2.6643311787,2.7336182913,2.803711068,2.8496339217,2.9197266984,2.9463136137,3.0139893981,3.0719972133,0.004833984600000001,0.0684814485,0.1393798893,0.2062500096,0.2602295043,0.3125976708,0.3794677911,0.44875490370000004,0.5115967035,0.547851588
PILOT_TCP,ARIS,0.6090820596000001,0.6614502261,0.7347656592,0.8008301154,0.8596435947000001,0.9305420355,0.9837158661000001,1.0328613762,1.0989258324,1.1657959527000001,1.2447510345000001,1.2375000576000001,1.3245117804,1.3881592443000002,1.4558350287000001,1.4840332722,1.5807129642,1.6459717563,1.7072022279,1.7708496918
PILOT_TCP,ARIS,2.997070452,3.0687745569000002,0.009667969200000001,0.0700927767,0.1417968816,0.2529785274,0.2884277478,0.3512695476,0.4221679884,0.47695314720000004,0.5526855726000001,0.6034424109000001,0.668701203,0.7371826515000001,0.7959961308,0.8580322665,0.9240967227,0.9458496534,1.0103027814,1.0731445812
PILOT_TCP,ARIS,1.1408203656,1.1996338449000001,1.272949278,1.3051758420000001,1.3567383444,1.4477783877000001,1.5162598362000002,1.5670166745,1.6226074974,1.6701416793000001,1.7192871894000001,1.7974366071,1.8457764531,1.9239258708,1.9779053655,2.0496094704,2.1060059574,2.1696534213,2.2349122134,2.2856690517000002
PILOT_TCP,ARIS,2.3493165156,2.3863770642,2.4596924973000003,2.5168946484,2.5732911354,2.6361329352,2.6981690709,2.7618165348,2.8278809910000002,2.8834718139,2.9479249419,3.0075440853,3.0703858851,3.1034181132,0.0523681665,0.104736333,0.169189461,0.2280029403,0.2811767709,0.3528808758
PILOT_TCP,ARIS,0.4125000192,0.48259279590000004,0.555908229,0.6082763955,0.6670898748,0.7001221029,0.7686035514,0.8282226948,0.8870361741,0.9579346149,1.0191650865,1.0683105966,1.1400147015,1.1988281808,1.2600586524000001,1.3277344368000001,1.4010498699,1.4083008468,1.4840332722,1.5428467515
PILOT_TCP,ARIS,2.7916261065,2.8399659525,2.9140870497,2.9737061931,3.0961671363,0.0435058614,0.1119873099,0.17160645330000002,0.2344482531,0.2835937632,0.34321290660000003,0.3512695476,0.45439455240000004,0.5051513907,0.5760498315,0.6348633108,0.7033447593000001,0.7694092155000001,0.8169433974,0.8870361741
PILOT_TCP,ARIS,0.950683638,0.9998291481,1.0610596197,1.0763672376,1.1504883348000001,1.2060791577,1.297119201,1.3615723290000001,1.4147461596,1.4783936235000001,1.5517090566,1.6113282,1.667724687,1.7233155099000002,1.7869629738000001,1.8336914916,1.8957276273,1.9561524348000001,2.0044922808,2.0528321268000003
PILOT_TCP,ARIS,2.1325928727,2.1946290084,2.2486085031000003,2.3332032336,2.3904053847,2.4508301922,2.521728633,2.5410645714,2.6119630122,2.6659425069,2.7062257119,2.7964600911,2.860107555,2.9132813856,2.9857911546,3.0268800237,3.1001954568000003,0.0418945332,0.1007080125,0.14663086620000002
PILOT_TCP,ARIS,0.19980469680000001,0.2698974735,0.3311279451,0.37141115010000003,0.4390869345,0.5051513907,0.5776611597,0.6477539364,0.7041504234,0.7621582386,0.8161377333000001,0.8556152742,0.9071777766,0.9764648892000001,1.0505859864,1.1045654811,1.1730469296000001,1.2350830653,1.3019531856,1.3462647111000001
PILOT_TCP,ARIS,2.6031007071,2.666748171,2.7199220016,2.8472169294,2.9189210343000003,2.9519532624,3.0083497494,3.0671632287,0.0,0.0757324254,0.1224609432,0.201416025,0.2586181761,0.3295166169,0.3851074398,0.4447265832,0.5204590086,0.5510742444,0.6002197545,0.676757844
PILOT_TCP,ARIS,0.7267090182,0.7959961308,0.8604492588,0.918457074,0.9772705533,1.0489746582000001,1.1053711452000001,1.1480713425,1.2366943935,1.2705322857,1.3220947881,1.3792969392,1.4550293646,1.5210938208,1.5799073001000001,1.6064942154000001,1.6910889459,1.7539307457,1.8304688352,1.8900879786
PILOT_TCP,ARIS,1.9440674733,1.9811280219,2.0367188448,2.0971436523,2.1720704136,2.223632916,2.2985596773,2.3581788207,2.4177979641,2.4613038255,2.5354249227,2.6039063712,2.6651368428,2.707031376,2.7682618476000003,2.8206300141000002,2.8794434934,2.9447022855,3.0075440853,3.0760255338
PILOT_TCP,ARIS,0.009667969200000001,0.0781494177,0.13535156880000002,0.2062500096,0.2320312608,0.2860107555,0.3254882964,0.4197509961,0.4785644754,0.5446289316,0.612304716,0.6646728825,0.733154331,0.7935791385000001,0.8612549229,0.9168457458,0.9917725071,1.0167480942,1.0715332530000001,1.1392090374000001
PILOT_TCP,ARIS,2.4169923,2.4443848794000003,2.6055176994,2.6409669198,2.6933350863000003,2.7642335271,2.8190186859,2.8858888062,2.9535645906,3.0196290468,3.0760255338,0.0064453128,0.0314208999,0.1015136766,0.16596680460000002,0.19980469680000001,0.298095717,0.3617431809,0.42136232430000004,0.4858154523
PILOT_TCP,ARIS,0.5502685803,0.6098877237,0.6719238594,0.7073730798,0.7637695668000001,0.8314453512000001,0.8870361741,0.9514893021,1.0167480942,1.0409180172,1.1392090374000001,1.20849615,1.2697266216,1.3325684214,1.3897705725,1.409912175,1.4880615927,1.5404297592,1.6056885513,1.659668046
PILOT_TCP,ARIS,1.732177815,1.7797119969000001,1.8586670787000001,1.9118409093,1.9561524348000001,2.0343018525,2.110839942,2.1374268573,2.2099366263,2.2639161210000003,2.3259522567,2.3992676898000003,2.4468018717,2.5088380074,2.5813477764,2.6127686763,2.6973634068,2.7610108707000003,2.803711068,2.8560792345
PILOT_TCP,ARIS,2.908447401,2.9793458418000003,3.0478272903,3.0977784645,0.0475341819,0.09426269970000001,0.1699951251,0.2288086044,0.2755371222,0.3520752117,0.4294189653,0.4423095909,0.4874267805,0.580078152,0.6260010057000001,0.7097900721,0.7629639027,0.8274170307000001,0.8878418382000001,0.9539062944000001
PILOT_TCP,ARIS,2.2018799853,2.328369249,2.3823487437,2.4459962076,2.5144776561,2.5813477764,2.6006837148,2.6643311787,2.7231446580000003,2.7859864578,2.8367432961,2.8979737677,2.9769288495,3.0462159621000002,3.101806785,0.0346435563,0.0974853561,0.1079589894,0.2030273532,0.2570068479
PILOT_TCP,ARIS,0.3254882964,0.3834961116,0.4519775601,0.5115967035,0.5679931905,0.6421142877,0.6936767901,0.7621582386,0.8241943743,0.8604492588,0.934570356,0.974853561,1.0425293454,1.1021484888,1.1609619681,1.2141357987,1.2930908805,1.3672119777,1.4195801442,1.4832276081
PILOT_TCP,ARIS,1.5525147207,1.5686280027000001,1.6451660922,1.6854492972000001,1.7635987149,1.8183838737,1.8836426658,1.9472901297,2.0093262654,2.0737793934,2.1470948265,2.2018799853,2.2679444415,2.2977540132,2.360595813,2.4226319487,2.4862794126,2.5386475791,2.6063233635,2.674804812
PILOT_TCP,ARIS,2.7295899708,2.7916261065,2.8568848986,2.9148927138,2.98095717,3.0043214289,3.0663575646,0.0032226564,0.0628417998,0.1281005919,0.1627441482,0.2618408325,0.31501466310000004,0.3633545091,0.4358642781,0.5132080317000001,0.5760498315,0.6034424109000001,0.6743408517,0.7105957362
PILOT_TCP,ARIS,2.0657227524,2.1092286138,2.1624024444,2.2131592827,2.296142685,2.3307862413000002,2.408935659,2.4701661306,2.5394532432,2.6039063712,2.6707764915000003,2.7046143837,2.7602052066000002,2.8294923192,2.8931397831,2.9511475983,3.0019044366000003,3.0526612749,0.0120849615,0.0781494177
PILOT_TCP,ARIS,0.1361572329,0.2126953224,0.2618408325,0.306152358,0.3520752117,0.42136232430000004,0.4866211164,0.5414062752000001,0.5921631135000001,0.6775635081,0.7194580413,0.7968017949,0.8556152742,0.9232910586,0.9861328584,1.0135254378,1.0771729017,1.1408203656,1.2020508372,1.2536133396
PILOT_TCP,ARIS,1.3277344368000001,1.3913819007000001,1.4550293646,1.5170655003,1.5726563232000002,1.6419434358,1.7007569151000002,1.7192871894000001,1.7926026225,1.8562500864,1.9045899324,1.9706543886,2.0471924781,2.1076172856,2.1712647495,2.2341065493,2.2929200286,2.3630128053,2.3879883924,2.4298829256
PILOT_TCP,ARIS,2.5177003125,2.5805421123,2.6329102788000003,2.6772218043000002,2.7537598938000003,2.8246583346,2.8866944703,2.9334229881000002,3.0107667417,3.0671632287,3.1001954568000003,0.056396487,0.1031250048,0.1651611405,0.2400879018,0.30454102980000003,0.3577148604,0.4197509961,0.4817871318,0.5446289316
PILOT_TCP,ARIS,0.6002197545,0.6670898748,0.6912597978,0.7629639027,0.8274170307000001,0.8765625408000001,0.9571289508,1.0119141096,1.0860352068,1.1384033733,1.1956055244000001,1.2560303319000001,1.3220947881,1.3962158853,1.4228028006,1.4800049517,1.5517090566,1.6169678487,1.6685303511,1.7821289892
PILOT_TCP,ARIS,1.8457764531,1.9215088785,1.9883789988,2.0439698217,2.0745850575,2.1414551778,2.2002686571,2.2639161210000003,2.3275635849,2.3839600719000003,2.4556641768,2.5120606638000003,2.5813477764,2.6361329352,2.7021973914,2.7642335271,2.7771241527,2.8552735704,2.9132813856,2.9753175213
PILOT_TCP,ARIS,3.0446046339,3.0985841286,0.032226564,0.08862305100000001,0.1643554764,0.2215576275,0.28762208370000003,0.3585205245,0.38269044750000003,0.4471435755,0.5107910394,0.5776611597,0.6179443647,0.7033447593000001,0.7605469104,0.8241943743,0.8854248459,0.9394043406,1.0119141096,1.0763672376
PILOT_TCP,ARIS,1.1093994657000001,1.1666016168,1.2302490807,1.2834229113,1.3543213521,1.4252197929000001,1.4783936235000001,1.5347901105000001,1.5992432385,1.6628907024000001,1.7370117996,1.7821289892,1.8320801634000001,1.8868653222,1.9505127861,2.0181885705,2.0826416985000002,2.1446778342,2.1946290084,2.2526368236
PILOT_TCP,ARIS,2.3275635849,2.392822377,2.4395508948,2.5185059766,2.5547608611,2.5998780507,2.6731934838,2.731201299,2.7892091142,2.8544679063,2.9173097061,2.9745118572,3.0478272903,3.1090577619,0.0410888691,0.1031250048,0.1321289124,0.1973877045,0.2408935659,0.3270996246
