C:\COSMOS\Basic\outputs\logs\2023_04_02_20_05_33_tlm.bin

TARGET,PACKET,SAMPLE_1_3,SAMPLE_2_3,SAMPLE_3_3,SAMPLE_4_3,SAMPLE_5_3,SAMPLE_6_3,SAMPLE_7_3,SAMPLE_8_3,SAMPLE_9_3,SAMPLE_10_3,SAMPLE_11_3,SAMPLE_12_3,SAMPLE_13_3,SAMPLE_14_3,SAMPLE_15_3,SAMPLE_16_3,SAMPLE_17_3,SAMPLE_18_3,SAMPLE_19_3,SAMPLE_20_3,START_TIME,COLLECTIME1,COLLECTIME2,COLLECTIME3,COLLECTIME4,COLLECTIME5,COLLECTIME6,COLLECTIME7,COLLECTIME8,COLLECTIME9,COLLECTIME10,COLLECTIME11,COLLECTIME12,COLLECTIME13,COLLECTIME14,COLLECTIME15,COLLECTIME16,COLLECTIME17,COLLECTIME18,COLLECTIME19,COLLECTIME20,SAMPLE_1_1,SAMPLE_2_1,SAMPLE_3_1,SAMPLE_4_1,SAMPLE_5_1,SAMPLE_6_1,SAMPLE_7_1,SAMPLE_8_1,SAMPLE_9_1,SAMPLE_10_1,SAMPLE_11_1,SAMPLE_12_1,SAMPLE_13_1,SAMPLE_14_1,SAMPLE_15_1,SAMPLE_16_1,SAMPLE_17_1,SAMPLE_18_1,SAMPLE_19_1,SAMPLE_20_1,SAMPLE_1_2,SAMPLE_2_2,SAMPLE_3_2,SAMPLE_4_2,SAMPLE_5_2,SAMPLE_6_2,SAMPLE_7_2,SAMPLE_8_2,SAMPLE_9_2,SAMPLE_10_2,SAMPLE_11_2,SAMPLE_12_2,SAMPLE_13_2,SAMPLE_14_2,SAMPLE_15_2,SAMPLE_16_2,SAMPLE_17_2,SAMPLE_18_2,SAMPLE_19_2,SAMPLE_20_2
PILOT_TCP,ARIS,0.5454345957,0.5623535418,0.6453369441,0.6993164388,0.7613525745,0.8290283589,0.8878418382000001,0.9394043406,1.0094971173,1.0844238786,1.1456543502,1.2044678295,1.2439453704,1.2922852164,1.3615723290000001,1.4155518237,1.4816162799,1.5460694079000001,1.6121338641,1.675781328,4294967253,1746335449,1744335480,1742335572,1740335510,1738335606,1736335445,1734337331,1732335789,1730335541,1728335550,1726335418,1724335686,1722335609,1720335543,1718335679,1716335578,1714335609,1712335410,1710335623,1708335444,0.8177490615,0.8241943743,0.8233887102,0.8129150769,0.7927734744,0.8209717179,0.8145264051000001,0.8113037487,0.8241943743,0.8129150769,0.8161377333000001,0.8072754282,0.8314453512000001,0.8024414436,0.8250000384,0.8274170307000001,0.8209717179,0.8209717179,0.8354736717,0.8266113666,0.8121094128,0.8153320692,0.8145264051000001,0.8161377333000001,0.8153320692,0.8008301154,0.7976074590000001,0.8032471077000001,0.8193603897,0.8153320692,0.8129150769,0.8000244513,0.8096924205,0.7984131231,0.8024414436,0.8096924205,0.8113037487,0.8072754282,0.7959961308,0.8129150769
PILOT_TCP,ARIS,1.732177815,1.7934082866,1.8457764531,1.9247315349,1.9585694271,2.0149659141000003,2.0745850575,2.1398438496,2.199462993,2.2453858467,2.3332032336,2.3855714001,2.4500245281,2.5031983587,2.6256593019000003,2.6611085223,2.7223389939000002,2.779541145,2.852050914,2.9068360728,4294967253,1706334679,1704334555,1702334542,1700334484,1698334447,1696335002,1694334831,1692334649,1690335122,1688334627,1686334430,1684335167,1682334704,1680334543,1680180013,1674334451,1672334611,1670334533,1668334622,1666334639,0.8330566794,0.8290283589,0.8266113666,0.8250000384,0.8241943743,0.8250000384,0.8258057025000001,0.8314453512000001,0.8258057025000001,0.8370849999000001,0.8338623435,0.8443359768,0.8306396871,0.8362793358,0.8201660538000001,0.8145264051000001,0.8467529691,0.8475586332,0.8419189845,0.8467529691,0.8048584359000001,0.8201660538000001,0.8088867564000001,0.8161377333000001,0.8258057025000001,0.8153320692,0.8096924205,0.8129150769,0.8008301154,0.8113037487,0.8096924205,0.8064697641,0.8177490615,0.8088867564000001,0.8233887102,0.8113037487,0.8008301154,0.8048584359000001,0.8145264051000001,0.8080810923
PILOT_TCP,ARIS,2.9519532624,3.0429933057,3.1050294414,0.0418945332,0.104736333,0.1748291097,0.2143066506,0.2610351684,0.3190429836,0.386718768,0.4471435755,0.5212646727,0.5671875264,0.6219726852,0.7025390952,0.7637695668000001,0.8217773820000001,0.88623051,0.9482666457000001,0.982910202,4294967253,1664333386,1662333613,1660333538,1658333562,1656333388,1654333520,1652333756,1650333480,1648333565,1646333644,1644334063,1642333682,1640333488,1638336627,1636333443,1634334133,1632333698,1630333709,1628333633,1626333449,0.845947305,0.8491699614,0.8483642973000001,0.8604492588,0.813720741,0.8121094128,0.8161377333000001,0.8072754282,0.8201660538000001,0.8153320692,0.8040527718,0.8104980846000001,0.8153320692,0.8201660538000001,0.7863281616000001,0.8185547256,0.8096924205,0.8072754282,0.8217773820000001,0.8185547256,0.8153320692,0.813720741,0.8064697641,0.8104980846000001,0.8024414436,0.7951904667,0.8064697641,0.8193603897,0.7992187872000001,0.8104980846000001,0.8177490615,0.8217773820000001,0.813720741,0.8177490615,0.7951904667,0.8056641,0.8080810923,0.8064697641,0.8193603897,0.8209717179
PILOT_TCP,ARIS,1.0546143069,1.1182617708,1.1778809142,1.2286377525,1.2979248651,1.3422363906,1.4203858083,1.4832276081,1.5372071028,1.6161621846,1.675781328,1.6959229305,1.7370117996,1.8304688352,1.893310635,1.9505127861,2.0165772423,2.0713624011,2.1285645522,2.2002686571,4294967253,1624332735,1622332685,1620332403,1618332340,1616332508,1614332626,1612333001,1610332328,1608332544,1606332614,1604332467,1602333024,1600332478,1598332688,1596332928,1594332465,1592332320,1590332359,1588332806,1586332340,0.8282226948,0.8056641,0.8201660538000001,0.8145264051000001,0.8201660538000001,0.8024414436,0.8241943743,0.8121094128,0.8282226948,0.8314453512000001,0.8370849999000001,0.7959961308,0.8282226948,0.8258057025000001,0.8306396871,0.8153320692,0.8314453512000001,0.8217773820000001,0.8362793358,0.8362793358,0.8064697641,0.8193603897,0.813720741,0.8193603897,0.8048584359000001,0.8185547256,0.8104980846000001,0.7976074590000001,0.7959961308,0.8113037487,0.8193603897,0.8048584359000001,0.8096924205,0.8153320692,0.8072754282,0.8209717179,0.8177490615,0.8193603897,0.8169433974,0.7887451539
PILOT_TCP,ARIS,2.2550538159,2.3098389747,2.3597901489,2.4298829256,2.4798340998,2.5426758996000003,2.6095460199000002,2.6707764915000003,2.7352296195,2.7763184886000003,2.8593018909,2.9173097061,2.98095717,3.0478272903,3.0623292441000003,0.008056641,0.07734375360000001,0.128906256,0.1949707122,0.2690918094,4294967253,1584331351,1582331709,1580331897,1578331593,1576331400,1574332273,1572331314,1570331607,1568331491,1566331400,1564331653,1562331419,1560331472,1558331397,1556331565,1554331334,1552331380,1550331590,1548331623,1546331659,0.8354736717,0.8395019922,0.8250000384,0.8443359768,0.8403076563,0.8435303127,0.8411133204,0.8395019922,0.8451416409,0.8362793358,0.837890664,0.8507812896,0.8491699614,0.8145264051000001,0.845947305,0.8362793358,0.8153320692,0.8161377333000001,0.8161377333000001,0.8072754282,0.8080810923,0.8016357795,0.8153320692,0.8217773820000001,0.8040527718,0.8177490615,0.7887451539,0.8201660538000001,0.8032471077000001,0.8161377333000001,0.8145264051000001,0.8161377333000001,0.8072754282,0.8113037487,0.8016357795,0.8266113666,0.8121094128,0.8088867564000001,0.8088867564000001,0.8121094128
PILOT_TCP,ARIS,0.32226564,0.378662127,0.443115255,0.5220703368,0.5824951443,0.6348633108,0.6719238594,0.7315430028000001,0.8080810923,0.8628662511,0.9281250432,0.982910202,1.0505859864,1.1021484888,1.1714356014,1.2318604089,1.281005919,1.3623779931,1.3865479161,1.45019538,4294967253,1544330575,1542330606,1540330635,1538330518,1536330417,1534330427,1532330483,1530330490,1528331032,1526330300,1524332158,1522330542,1520330529,1518330316,1516330561,1514330362,1512330417,1510330282,1508330957,1506330445,0.8096924205,0.8072754282,0.8129150769,0.8129150769,0.8096924205,0.8209717179,0.8161377333000001,0.8048584359000001,0.8177490615,0.8177490615,0.8185547256,0.8193603897,0.7919678103000001,0.8193603897,0.8306396871,0.8209717179,0.8250000384,0.8233887102,0.7959961308,0.8209717179,0.8104980846000001,0.8032471077000001,0.8153320692,0.8145264051000001,0.7831055052,0.8185547256,0.8161377333000001,0.8161377333000001,0.8153320692,0.7984131231,0.8217773820000001,0.8169433974,0.8129150769,0.8153320692,0.8145264051000001,0.8177490615,0.7968017949,0.8161377333000001,0.8048584359000001,0.8145264051000001
PILOT_TCP,ARIS,1.5138428439,1.5734619873,1.6395264435,1.7047852356,1.7700440277,1.8272461788,1.8812256735000001,1.9440674733,2.0093262654,2.0778077139,2.1068116215,2.1688477572,2.2260499083000003,2.3533448361000002,2.4194092923,2.4774171075,2.5346192586000003,2.6022950430000003,2.6546632095000002,2.7255616503,4294967253,1504329999,1502329978,1500329919,1498330366,1496330036,1494329758,1492330057,1490329748,1488329805,1486329821,1484330031,1482330023,1480329723,1480179090,1474329980,1472329748,1470330484,1468329778,1466329914,1464329931,0.8201660538000001,0.8169433974,0.8362793358,0.8266113666,0.8370849999000001,0.8104980846000001,0.8330566794,0.8169433974,0.829834023,0.8370849999000001,0.8427246486000001,0.8322510153,0.8395019922,0.8419189845,0.8411133204,0.8354736717,0.837890664,0.8467529691,0.8515869537,0.8386963281,0.8072754282,0.7976074590000001,0.8088867564000001,0.8080810923,0.8016357795,0.8153320692,0.8193603897,0.8072754282,0.8177490615,0.8104980846000001,0.8016357795,0.8177490615,0.8201660538000001,0.8000244513,0.8088867564000001,0.8040527718,0.8161377333000001,0.8161377333000001,0.8201660538000001,0.8225830461
PILOT_TCP,ARIS,2.7513429015,2.8319093115,2.8939454472,2.9447022855,3.0091554135000003,3.0583009236,0.013696289700000001,0.0813720741,0.1337402406,0.1683837969,0.2610351684,0.3190429836,0.3569091963,0.4060547064,0.491455101,0.555908229,0.604248075,0.6711181953,0.7259033541000001,0.7927734744,4294967253,1462329240,1460329792,1458329242,1456329255,1454329386,1452329405,1450329167,1448329483,1446329172,1444329403,1442329767,1440329246,1438329322,1436329164,1434329170,1432329286,1430329539,1428329302,1426329261,1424329135,0.8354736717,0.8330566794,0.8411133204,0.8225830461,0.8515869537,0.8427246486000001,0.8523926178,0.8096924205,0.8000244513,0.781494177,0.8056641,0.8080810923,0.8080810923,0.7863281616000001,0.8088867564000001,0.7968017949,0.8209717179,0.8161377333000001,0.8193603897,0.8129150769,0.8129150769,0.8153320692,0.7992187872000001,0.8129150769,0.8113037487,0.7863281616000001,0.8008301154,0.8113037487,0.7959961308,0.8161377333000001,0.8161377333000001,0.8096924205,0.8113037487,0.8177490615,0.8072754282,0.8169433974,0.7822998411000001,0.8185547256,0.8113037487,0.8145264051000001
PILOT_TCP,ARIS,0.8523926178,0.9200684022000001,0.990966843,1.0304443839,1.0723389171,1.135986381,1.2060791577,1.2705322857,1.3349854137000001,1.3929932289,1.4373047544,1.4993408901,1.5847412847,1.6435547640000001,1.7023682433,1.7595703944,1.7837403174,1.8586670787000001,1.909423917,1.9779053655,4294967253,1422328754,1420328852,1418328745,1416328815,1414328705,1412329293,1410328826,1408328824,1406328624,1404328603,1402328731,1400328628,1398329376,1396328650,1394328801,1392328596,1390328552,1388328819,1386328811,1384328879,0.7903564821,0.8306396871,0.8169433974,0.813720741,0.8080810923,0.8209717179,0.8233887102,0.8201660538000001,0.8290283589,0.8201660538000001,0.8241943743,0.8217773820000001,0.8266113666,0.813720741,0.8241943743,0.8258057025000001,0.8354736717,0.8362793358,0.8217773820000001,0.8153320692,0.8193603897,0.8177490615,0.8201660538000001,0.8104980846000001,0.8177490615,0.813720741,0.8024414436,0.8169433974,0.7959961308,0.8064697641,0.8040527718,0.8121094128,0.8145264051000001,0.8193603897,0.8064697641,0.8169433974,0.8040527718,0.8040527718,0.8161377333000001,0.8064697641
PILOT_TCP,ARIS,2.0431641576,2.0963379882,2.17529307,2.2429688544,2.2921143645,2.3348145618,2.4129639795,2.4846680844,2.5128663279,2.5813477764,2.634521607,2.7038087196,2.7505372374,2.8061280603000003,2.8850831421,2.9438966214,3.0236573673000002,3.0832765107,0.019335938400000002,0.0636474639,4294967253,1382328235,1380328346,1378328191,1376328105,1374328143,1372328004,1370328609,1368328696,1366328443,1364328216,1362328245,1360328012,1358328117,1356328224,1354328121,1352327986,1350328017,1348328147,1346328192,1344328174,0.7968017949,0.8330566794,0.8330566794,0.8113037487,0.8395019922,0.8370849999000001,0.8427246486000001,0.837890664,0.8330566794,0.8386963281,0.8435303127,0.8483642973000001,0.8443359768,0.8515869537,0.8451416409,0.8411133204,0.8507812896,0.8515869537,0.8548096101,0.8064697641,0.8185547256,0.8113037487,0.8104980846000001,0.8121094128,0.8145264051000001,0.8145264051000001,0.8096924205,0.8129150769,0.8185547256,0.8129150769,0.8129150769,0.7911621462,0.7855224975,0.7879394898000001,0.8177490615,0.8080810923,0.8169433974,0.8129150769,0.7935791385000001,0.813720741
PILOT_TCP,ARIS,0.1071533253,0.1627441482,0.2167236429,0.2940673965,0.3609375168,0.4237793166,0.48339846000000003,0.5414062752000001,0.6131103801,0.6735351876,0.7371826515000001,0.7686035514,0.8258057025000001,0.8975098074000001,0.9474609816,1.0022461404,1.0812012222,1.1408203656,1.2044678295,1.2520020114000001,4294967253,1342327495,1340327713,1338327961,1336327548,1334327886,1332327975,1330327750,1328327810,1326327632,1324327729,1322328054,1320327692,1318327439,1316328183,1314327516,1312327619,1310328106,1308327773,1306327558,1304327790,0.7951904667,0.8104980846000001,0.8016357795,0.8153320692,0.8185547256,0.8088867564000001,0.8048584359000001,0.8104980846000001,0.8104980846000001,0.8177490615,0.8121094128,0.8209717179,0.8193603897,0.8250000384,0.813720741,0.8056641,0.8201660538000001,0.8314453512000001,0.7758545283,0.829834023,0.8161377333000001,0.8169433974,0.8153320692,0.7919678103000001,0.8104980846000001,0.8169433974,0.7863281616000001,0.8088867564000001,0.7992187872000001,0.8129150769,0.8113037487,0.8048584359000001,0.7943848026,0.8008301154,0.7992187872000001,0.7903564821,0.8121094128,0.8225830461,0.8016357795,0.8161377333000001
PILOT_TCP,ARIS,1.3301514291,1.3921875648,1.4534180364,1.4751709671,1.5500977284000002,1.6072998795,1.6765869921,1.7337891432,1.7990479353,1.8602784069,1.925537199,1.9706543886,2.1100342779,2.1680420931,2.2026856494000002,2.2574708082,2.3275635849,2.392822377,2.4234376128,2.5152833202,4294967253,1302327032,1300327245,1298327693,1296327085,1294326924,1292327038,1290327184,1288327252,1286326991,1284326887,1282326989,1280327670,1280178494,1274327176,1272326951,1270327759,1268327038,1266327073,1264327083,1262326920,0.8217773820000001,0.8258057025000001,0.8290283589,0.8233887102,0.8274170307000001,0.8314453512000001,0.8306396871,0.8250000384,0.8217773820000001,0.8201660538000001,0.8322510153,0.829834023,0.8266113666,0.8177490615,0.8362793358,0.8290283589,0.8427246486000001,0.8427246486000001,0.8290283589,0.8435303127,0.8201660538000001,0.8209717179,0.8016357795,0.8129150769,0.7903564821,0.8193603897,0.8201660538000001,0.8088867564000001,0.813720741,0.8008301154,0.813720741,0.8096924205,0.8080810923,0.8064697641,0.7790771847,0.8250000384,0.813720741,0.8008301154,0.8169433974,0.8145264051000001
PILOT_TCP,ARIS,2.5660401585,2.6337159429,2.6764161402,2.7650391912,2.8302979833,2.8899171267,2.8939454472,2.98095717,3.0405763134,3.1042237773,0.0507568383,0.1103759817,0.1667724687,0.2344482531,0.2860107555,0.3367675938,0.39396974490000003,0.47695314720000004,0.5180420163,0.5687988546,4294967253,1260326484,1258326468,1256326414,1254326602,1252326995,1250326427,1248326318,1246326690,1244326347,1242326898,1240326518,1238326522,1236326506,1234326552,1232326492,1230327028,1228326357,1226326576,1224326482,1222326980,0.8346680076,0.8386963281,0.8354736717,0.8515869537,0.8435303127,0.8507812896,0.8427246486000001,0.8499756255,0.8435303127,0.8419189845,0.8556152742,0.8096924205,0.8113037487,0.8040527718,0.8161377333000001,0.8145264051000001,0.8145264051000001,0.7959961308,0.8193603897,0.8056641,0.8177490615,0.8169433974,0.8096924205,0.7976074590000001,0.8153320692,0.8177490615,0.8121094128,0.8185547256,0.8177490615,0.8000244513,0.8113037487,0.8104980846000001,0.8161377333000001,0.8088867564000001,0.7839111693,0.8169433974,0.7992187872000001,0.8129150769,0.8169433974,0.813720741
PILOT_TCP,ARIS,0.6469482723000001,0.6968994465,0.7621582386,0.8282226948,0.8950928151,0.9402100047,1.0103027814,1.0828125504000001,1.1400147015,1.1714356014,1.2399170499,1.297119201,1.3631836572,1.4219971365000001,1.4945069055,1.5388184310000002,1.6169678487,1.6693360152,1.7055908997,1.7942139507000001,4294967253,1220326426,1218325797,1216325780,1214326161,1212326084,1210326067,1208325874,1206326040,1204325998,1202326503,1200325966,1198325730,1196326307,1194325911,1192325747,1190326090,1188326400,1186326026,1184325795,1182325975,0.8113037487,0.8217773820000001,0.7984131231,0.7984131231,0.8113037487,0.8201660538000001,0.8104980846000001,0.8161377333000001,0.8104980846000001,0.8177490615,0.8266113666,0.8209717179,0.8129150769,0.8290283589,0.8330566794,0.8185547256,0.8241943743,0.8201660538000001,0.8330566794,0.813720741,0.8241943743,0.8161377333000001,0.8145264051000001,0.8193603897,0.8096924205,0.8145264051000001,0.8024414436,0.8113037487,0.7968017949,0.8193603897,0.8145264051000001,0.7822998411000001,0.8153320692,0.8129150769,0.8169433974,0.8193603897,0.8169433974,0.8217773820000001,0.8169433974,0.7911621462
PILOT_TCP,ARIS,1.8514161018000002,1.8844483299,1.9529297784000001,2.0157715782,2.0633057601,2.1406495137,2.2010743212,2.2639161210000003,2.3211182721,2.3992676898000003,2.4588868332000002,2.4943360536,2.5684571508,2.6087403558,2.6554688736000003,2.7344239554,2.7787354809,2.8552735704,2.9181153702000002,2.9761231854,4294967253,1180324827,1178324719,1176324913,1174324821,1172324753,1170324936,1168324755,1166324738,1164324769,1162325133,1160324867,1158325031,1156324900,1154325032,1152324793,1150324870,1148324715,1146324992,1144325409,1142324737,0.8370849999000001,0.8258057025000001,0.8290283589,0.8113037487,0.8217773820000001,0.8096924205,0.837890664,0.8306396871,0.8362793358,0.8370849999000001,0.8411133204,0.8306396871,0.8386963281,0.8386963281,0.8467529691,0.8225830461,0.8395019922,0.8395019922,0.8491699614,0.8451416409,0.8129150769,0.8048584359000001,0.8064697641,0.813720741,0.8193603897,0.8096924205,0.8080810923,0.8241943743,0.7984131231,0.8129150769,0.8096924205,0.8161377333000001,0.8024414436,0.8145264051000001,0.8129150769,0.7992187872000001,0.813720741,0.8169433974,0.8185547256,0.8121094128
PILOT_TCP,ARIS,1.1069824734,1.1754639219,1.2399170499,1.3043701779,1.3462647111000001,1.4236084647,1.4816162799,1.5452637438,1.5984375744000001,1.6459717563,1.6991455869,1.8256348506,1.8868653222,1.9601807553000001,2.01416025,2.0737793934,2.1366211932,2.2051026417,2.2502198313,2.2921143645,4294967253,1100324338,1098323785,1096323621,1094323596,1092325125,1090323654,1088323822,1086323578,1084323708,1082324203,1080323664,1080177404,1074323768,1072323910,1070323578,1068324197,1066323851,1064323848,1062323699,1060323818,0.813720741,0.8145264051000001,0.8113037487,0.813720741,0.8233887102,0.8185547256,0.8241943743,0.8330566794,0.8362793358,0.8145264051000001,0.8282226948,0.8306396871,0.8274170307000001,0.8322510153,0.8346680076,0.8266113666,0.8282226948,0.8370849999000001,0.8233887102,0.8096924205,0.7927734744,0.813720741,0.8169433974,0.8185547256,0.8217773820000001,0.8145264051000001,0.8129150769,0.8104980846000001,0.8145264051000001,0.8088867564000001,0.8161377333000001,0.8177490615,0.8088867564000001,0.8104980846000001,0.8032471077000001,0.8153320692,0.8217773820000001,0.8121094128,0.7959961308,0.8209717179
PILOT_TCP,ARIS,2.3509278438,2.4000733539,2.4774171075,2.5442872278,2.6159913327,2.6683594992,2.7279786426,2.7851807937,2.8504395858000002,2.9181153702000002,2.9801515059,3.0083497494,3.0719972133,0.0112792974,0.072509769,0.13535156880000002,0.2102783301,0.2586181761,0.32065431180000004,0.3971924013,4294967253,1058323125,1056323351,1054323126,1052323316,1050323406,1048323047,1046323554,1044323189,1042325296,1040323317,1038323187,1036323323,1034323321,1032323707,1030323017,1028323021,1026323240,1024323053,1022323211,1020323197,0.8386963281,0.8274170307000001,0.8443359768,0.837890664,0.8362793358,0.8386963281,0.829834023,0.8338623435,0.8250000384,0.8395019922,0.8370849999000001,0.8395019922,0.8435303127,0.8628662511,0.8121094128,0.8121094128,0.8072754282,0.7927734744,0.813720741,0.8153320692,0.8225830461,0.8153320692,0.8169433974,0.8008301154,0.8209717179,0.7790771847,0.8201660538000001,0.8016357795,0.8177490615,0.8121094128,0.7919678103000001,0.8185547256,0.8088867564000001,0.8177490615,0.813720741,0.8064697641,0.8080810923,0.8177490615,0.8145264051000001,0.813720741
PILOT_TCP,ARIS,0.4560058806,0.5188476804000001,0.555908229,0.6098877237,0.6670898748,0.7387939797,0.7766601924000001,0.8564209383,0.9192627381,0.982910202,1.0449463377000001,1.0981201683,1.1722412655,1.2318604089,1.2777832626,1.3398193983,1.3913819007000001,1.4526123723,1.5170655003,1.5799073001000001,4294967253,1018322848,1016322703,1014322841,1012322744,1010322757,1008323246,1006322780,1004322650,1002322539,1000323087,998322575,996322475,994322464,992324519,990322615,988322778,986322473,984322636,982322530,980322723,0.8096924205,0.8121094128,0.8008301154,0.8121094128,0.8153320692,0.8217773820000001,0.8201660538000001,0.8169433974,0.813720741,0.7943848026,0.8016357795,0.8104980846000001,0.8282226948,0.8072754282,0.8233887102,0.8161377333000001,0.8161377333000001,0.8258057025000001,0.8266113666,0.8064697641,0.8056641,0.8241943743,0.8072754282,0.7968017949,0.8129150769,0.8000244513,0.8145264051000001,0.8121094128,0.7903564821,0.8241943743,0.7951904667,0.8024414436,0.8056641,0.8201660538000001,0.8121094128,0.8153320692,0.8217773820000001,0.8161377333000001,0.8145264051000001,0.8177490615
PILOT_TCP,ARIS,1.635498123,1.6967285946000001,1.7587647303,1.8312744993,1.8804200094,1.9545411066,2.0133545859,2.0439698217,2.0923096677,2.1543458034,2.2333008852000003,2.2937256927000003,2.3541505002000003,2.4210206205,2.4822510921000003,2.5434815637,2.6127686763,2.6820557889,2.6893067658,2.7626221989,4294967253,978321993,976322141,974322119,972322599,970321895,968322092,966322001,964321922,962322180,960322441,958322190,956322104,954322646,952322172,950321967,948322450,946322018,944322148,942322119,940322334,0.8233887102,0.8241943743,0.813720741,0.8306396871,0.8153320692,0.8411133204,0.8338623435,0.8338623435,0.8306396871,0.8000244513,0.8209717179,0.829834023,0.837890664,0.8322510153,0.8395019922,0.8403076563,0.8338623435,0.8185547256,0.8362793358,0.8427246486000001,0.8209717179,0.8096924205,0.8121094128,0.8169433974,0.8113037487,0.8209717179,0.8241943743,0.7822998411000001,0.8145264051000001,0.8169433974,0.8153320692,0.8121094128,0.7959961308,0.8032471077000001,0.8048584359000001,0.8161377333000001,0.7742432001,0.8088867564000001,0.8209717179,0.8169433974
PILOT_TCP,ARIS,0.9216797304000001,0.9812988738,1.0223877429000001,1.0852295427,1.1448486861,1.1996338449000001,1.2624756447,1.3309570932,1.3889649084,1.4228028006,1.579101636,1.6226074974,1.7023682433,1.7313721509,1.7998535994,1.8586670787000001,1.909423917,1.9779053655,2.0351075166,2.1180909189,4294967253,898320885,896320793,894320989,892321381,890320818,888320810,886320775,884320860,882320761,880321083,880177296,874320726,872321116,870321023,868320971,866321410,864321417,862321042,860320839,858320849,0.8161377333000001,0.8129150769,0.8048584359000001,0.8064697641,0.8250000384,0.8209717179,0.8322510153,0.8250000384,0.8185547256,0.8250000384,0.8201660538000001,0.8290283589,0.8322510153,0.8129150769,0.8395019922,0.8370849999000001,0.8121094128,0.829834023,0.8274170307000001,0.8314453512000001,0.8048584359000001,0.8121094128,0.8104980846000001,0.7879394898000001,0.813720741,0.7935791385000001,0.8113037487,0.8217773820000001,0.8129150769,0.8129150769,0.8072754282,0.8177490615,0.8225830461,0.8040527718,0.8153320692,0.8072754282,0.8225830461,0.8040527718,0.8161377333000001,0.8040527718
PILOT_TCP,ARIS,2.1664307649,2.231689557,2.2969483491,2.3517335079,2.4202149564,2.4516358563000002,2.5128663279,2.5660401585,2.6304932865,2.698974735,2.7513429015,2.8246583346,2.892334119,2.9463136137,3.0091554135000003,3.0703858851,0.013696289700000001,0.0410888691,0.0958740279,0.15791016360000001,4294967253,856320317,854320178,852320190,850320535,848320255,846320461,844320217,842320250,840320315,838320487,836320290,834320276,832320398,830320177,828320332,826320444,824320275,822320480,820320254,818320557,0.8306396871,0.837890664,0.8185547256,0.8419189845,0.8314453512000001,0.8427246486000001,0.8258057025000001,0.8491699614,0.8411133204,0.8354736717,0.8523926178,0.8443359768,0.8427246486000001,0.8467529691,0.8483642973000001,0.8403076563,0.8531982819,0.8072754282,0.8104980846000001,0.8008301154,0.8121094128,0.8209717179,0.8113037487,0.8217773820000001,0.8104980846000001,0.8072754282,0.8233887102,0.8016357795,0.8064697641,0.8113037487,0.8145264051000001,0.7976074590000001,0.8161377333000001,0.8185547256,0.8104980846000001,0.8153320692,0.8290283589,0.7959961308,0.8080810923,0.8121094128
PILOT_TCP,ARIS,0.209472666,0.3037353657,0.3649658373,0.4245849807,0.4785644754,0.531738306,0.5760498315,0.6654785466,0.7299316746,0.7637695668000001,0.8145264051000001,0.8805908613,0.9522949662,1.0207764147,1.0747559094,1.1432373579000001,1.2068848218000001,1.2600586524000001,1.3027588497,1.3962158853,4294967253,816319720,814319766,812320160,810319613,808319815,806319649,804319754,802319683,800319822,798320214,796319945,794319828,792319858,790320342,788320125,786319643,784322295,782319980,780319850,778320141,0.8169433974,0.8121094128,0.8048584359000001,0.8008301154,0.8153320692,0.8104980846000001,0.8161377333000001,0.8153320692,0.8000244513,0.8024414436,0.8104980846000001,0.8145264051000001,0.8193603897,0.8048584359000001,0.8145264051000001,0.8185547256,0.8161377333000001,0.8217773820000001,0.8266113666,0.8096924205,0.8113037487,0.813720741,0.8113037487,0.7887451539,0.8129150769,0.7839111693,0.8185547256,0.813720741,0.8104980846000001,0.8209717179,0.8201660538000001,0.8129150769,0.8193603897,0.8088867564000001,0.8193603897,0.8217773820000001,0.789550818,0.829834023,0.8185547256,0.8193603897
PILOT_TCP,ARIS,1.4493897159,1.4840332722,1.5452637438,1.6008545667,1.6685303511,1.7192871894000001,1.7982422712000001,1.8602784069,1.9190918862000002,1.957763763,2.0568604473,2.0979493164000003,2.1350098650000002,2.1970460007,2.2663331133,2.3170899516,2.3936280411,2.4548585127,2.513671992,2.5813477764,4294967253,776318839,774318798,772319032,770318818,768318808,766320630,764318952,762318614,760318566,758318694,756318991,754318715,752318973,750318938,748320426,746318728,744318577,742318721,740318856,738318617,0.8193603897,0.8169433974,0.8250000384,0.813720741,0.8266113666,0.8153320692,0.8306396871,0.8435303127,0.837890664,0.8233887102,0.8346680076,0.8306396871,0.8306396871,0.8411133204,0.8354736717,0.8403076563,0.8064697641,0.8354736717,0.8419189845,0.8338623435,0.8161377333000001,0.8032471077000001,0.8250000384,0.8209717179,0.8169433974,0.7984131231,0.8088867564000001,0.813720741,0.8169433974,0.8113037487,0.813720741,0.8201660538000001,0.8064697641,0.8153320692,0.7984131231,0.8121094128,0.8169433974,0.8153320692,0.8121094128,0.8048584359000001
